scenario,index1,index2,G,B
280,7,9,-1.4682974970169838,5.677187746077377
280,8,2,-2.0384337416377893,7.875766729055094
280,8,3,-2.3361369882835756,9.039455436007716
280,8,7,-1.4682974970169838,5.677187746077377
280,8,8,6.495859922587437,-46.35991133068735
280,8,10,-0.31698626002382907,11.56310748521707
280,8,11,-0.31698626002382907,11.56310748521707
280,9,4,-2.7414620890662555,10.617153616866245
280,9,5,-3.6071478619214936,15.700175945773408
280,9,7,-1.4682974970169838,5.677187746077377
280,9,9,8.469899143653821,-54.550718728264194
280,9,10,-0.3200939684554352,11.676471284091747
280,9,11,-0.3200939684554352,11.676471284091747
280,10,8,-0.31698626002382907,11.56310748521707
280,10,9,-0.3200939684554352,11.676471284091747
280,10,10,6.310180721002116,-66.77963738730838
280,10,12,-2.648753566047322,20.668962253090577
280,10,13,-3.039855888313442,23.5307363206485
280,11,8,-0.31698626002382907,11.56310748521707
280,11,9,-0.3200939684554352,11.676471284091747
280,11,11,4.577608087233592,-53.37550932384045
280,11,12,-2.648753566047322,20.668962253090577
280,11,22,-1.3072832545449176,10.184158257180568
280,12,10,-2.648753566047322,20.668962253090577
280,12,11,-2.648753566047322,20.668962253090577
280,12,12,6.756984928309469,-52.52053255776515
280,12,22,-1.459477796214825,11.373408051583995
280,13,10,-3.039855888313442,23.5307363206485
280,13,13,6.290387350207462,-48.73502109418398
280,13,15,-3.2505314618940204,25.289134773535476
280,14,14,14.842818123202159,-115.81238034094446
280,14,15,-7.233748725873804,56.88356952618946
280,14,20,-5.1624745461324455,40.15257980325236
280,14,23,-2.44659485119591,18.95198101150265
280,15,13,-3.2505314618940204,25.289134773535476
280,15,14,-7.233748725873804,56.88356952618946
280,15,15,20.853952129924018,-162.62736951147886
280,15,16,-4.840839078773654,37.99325216370838
280,15,18,-5.528832863382538,42.57201304804555
280,16,15,-4.840839078773654,37.99325216370838
280,16,16,14.585681941339672,-115.55942820112503
280,16,17,-8.547008547008547,68.37606837606837
280,16,21,-1.1978343155574722,9.343107661348283
280,17,16,-8.547008547008547,68.37606837606837
280,17,17,13.3878476257822,-106.32692053977675
280,17,20,-4.840839078773654,37.99325216370838
280,18,15,-5.528832863382538,42.57201304804555
280,18,18,11.927146719495752,-92.14548828374814
280,18,19,-6.398313856113215,49.6810252357026
280,19,18,-6.398313856113215,49.6810252357026
280,19,19,18.20269834177932,-140.61461983941254
280,19,22,-11.804384485666105,91.06239460370995
280,20,14,-5.1624745461324455,40.15257980325236
280,20,17,-4.840839078773654,37.99325216370838
280,20,20,11.865259936647275,-92.45472218949541
280,20,21,-1.8619463117411768,14.510340222534687
280,21,16,-1.1978343155574722,9.343107661348283
280,21,20,-1.8619463117411768,14.510340222534687
280,21,21,3.059780627298649,-23.67164788388297
280,22,11,-1.3072832545449176,10.184158257180568
280,22,12,-1.459477796214825,11.373408051583995
280,22,19,-11.804384485666105,91.06239460370995
280,22,22,14.571145536425849,-112.38206091247451
280,23,2,-0.31698626002382907,11.56310748521707
280,23,14,-2.44659485119591,18.95198101150265
280,23,23,2.7543485017044818,-30.12374895831534
281,0,0,17.011918767573544,-84.77385681789507
281,0,1,-13.00195029254388,69.5104265639846
281,0,2,-1.14738182597622,4.438224205973951
281,0,4,-2.862586649053443,11.09580604793651
281,1,0,-13.00195029254388,69.5104265639846
281,1,1,16.180396687476932,-81.5149176131998
281,1,3,-1.9149113798863084,7.3969290192559525
281,1,5,-1.263535015046744,4.881262029959253
281,2,0,-1.14738182597622,4.438224205973951
281,2,2,3.5123114154385533,-24.179291644802625
281,2,8,-2.0384337416377893,7.875766729055094
281,2,23,-0.31698626002382907,11.56310748521707
281,3,1,-1.9149113798863084,7.3969290192559525
281,3,3,1.9149113798863084,-7.3797790192559525
281,4,0,-2.862586649053443,11.09580604793651
281,4,4,5.604048738119698,-21.689559664802754
281,4,9,-2.7414620890662555,10.617153616866245
281,5,1,-1.263535015046744,4.881262029959253
281,5,5,4.870682876968237,-20.32593797573266
281,5,9,-3.6071478619214936,15.700175945773408
281,6,6,3.9525003915212653,-15.254814719459477
281,6,7,-3.9525003915212653,15.263114719459477
281,7,6,-3.9525003915212653,15.263114719459477
281,7,7,6.889095385555233,-26.564490211614228
281,7,8,-1.4682974970169838,5.677187746077377
281,7,9,-1.4682974970169838,5.677187746077377
281,8,2,-2.0384337416377893,7.875766729055094
281,8,7,-1.4682974970169838,5.677187746077377
281,8,8,4.159722934303861,-37.33450589467964
281,8,10,-0.31698626002382907,11.56310748521707
281,8,11,-0.31698626002382907,11.56310748521707
281,9,4,-2.7414620890662555,10.617153616866245
281,9,5,-3.6071478619214936,15.700175945773408
281,9,7,-1.4682974970169838,5.677187746077377
281,9,9,8.469899143653821,-54.550718728264194
281,9,10,-0.3200939684554352,11.676471284091747
281,9,11,-0.3200939684554352,11.676471284091747
281,10,8,-0.31698626002382907,11.56310748521707
281,10,9,-0.3200939684554352,11.676471284091747
281,10,10,6.310180721002116,-66.77963738730838
281,10,12,-2.648753566047322,20.668962253090577
281,10,13,-3.039855888313442,23.5307363206485
281,11,8,-0.31698626002382907,11.56310748521707
281,11,9,-0.3200939684554352,11.676471284091747
281,11,11,4.577608087233592,-53.37550932384045
281,11,12,-2.648753566047322,20.668962253090577
281,11,22,-1.3072832545449176,10.184158257180568
281,12,10,-2.648753566047322,20.668962253090577
281,12,11,-2.648753566047322,20.668962253090577
281,12,12,6.756984928309469,-52.52053255776515
281,12,22,-1.459477796214825,11.373408051583995
281,13,10,-3.039855888313442,23.5307363206485
281,13,13,6.290387350207462,-48.73502109418398
281,13,15,-3.2505314618940204,25.289134773535476
281,14,14,14.842818123202159,-115.81238034094446
281,14,15,-7.233748725873804,56.88356952618946
281,14,20,-5.1624745461324455,40.15257980325236
281,14,23,-2.44659485119591,18.95198101150265
281,15,13,-3.2505314618940204,25.289134773535476
281,15,14,-7.233748725873804,56.88356952618946
281,15,15,20.853952129924018,-162.62736951147886
281,15,16,-4.840839078773654,37.99325216370838
281,15,18,-5.528832863382538,42.57201304804555
281,16,15,-4.840839078773654,37.99325216370838
281,16,16,14.585681941339672,-115.55942820112503
281,16,17,-8.547008547008547,68.37606837606837
281,16,21,-1.1978343155574722,9.343107661348283
281,17,16,-8.547008547008547,68.37606837606837
281,17,17,18.228686704555855,-144.29292270348512
281,17,20,-9.681678157547308,75.98650432741675
281,18,15,-5.528832863382538,42.57201304804555
281,18,18,11.927146719495752,-92.14548828374814
281,18,19,-6.398313856113215,49.6810252357026
281,19,18,-6.398313856113215,49.6810252357026
281,19,19,18.20269834177932,-140.61461983941254
281,19,22,-11.804384485666105,91.06239460370995
281,20,14,-5.1624745461324455,40.15257980325236
281,20,17,-9.681678157547308,75.98650432741675
281,20,20,16.706099015420932,-130.42072435320378
281,20,21,-1.8619463117411768,14.510340222534687
281,21,16,-1.1978343155574722,9.343107661348283
281,21,20,-1.8619463117411768,14.510340222534687
281,21,21,3.059780627298649,-23.67164788388297
281,22,11,-1.3072832545449176,10.184158257180568
281,22,12,-1.459477796214825,11.373408051583995
281,22,19,-11.804384485666105,91.06239460370995
281,22,22,14.571145536425849,-112.38206091247451
281,23,2,-0.31698626002382907,11.56310748521707
281,23,14,-2.44659485119591,18.95198101150265
281,23,23,2.7543485017044818,-30.12374895831534
282,0,0,17.011918767573544,-84.77385681789507
282,0,1,-13.00195029254388,69.5104265639846
282,0,2,-1.14738182597622,4.438224205973951
282,0,4,-2.862586649053443,11.09580604793651
282,1,0,-13.00195029254388,69.5104265639846
282,1,1,16.180396687476932,-81.5149176131998
282,1,3,-1.9149113798863084,7.3969290192559525
282,1,5,-1.263535015046744,4.881262029959253
282,2,0,-1.14738182597622,4.438224205973951
282,2,2,3.5123114154385533,-24.179291644802625
282,2,8,-2.0384337416377893,7.875766729055094
282,2,23,-0.31698626002382907,11.56310748521707
282,3,1,-1.9149113798863084,7.3969290192559525
282,3,3,4.251048368169884,-16.40518445526367
282,3,8,-2.3361369882835756,9.039455436007716
282,4,0,-2.862586649053443,11.09580604793651
282,4,4,5.604048738119698,-21.689559664802754
282,4,9,-2.7414620890662555,10.617153616866245
282,5,1,-1.263535015046744,4.881262029959253
282,5,5,4.870682876968237,-20.32593797573266
282,5,9,-3.6071478619214936,15.700175945773408
282,6,6,3.9525003915212653,-15.254814719459477
282,6,7,-3.9525003915212653,15.263114719459477
282,7,6,-3.9525003915212653,15.263114719459477
282,7,7,6.889095385555233,-26.564490211614228
282,7,8,-1.4682974970169838,5.677187746077377
282,7,9,-1.4682974970169838,5.677187746077377
282,8,2,-2.0384337416377893,7.875766729055094
282,8,3,-2.3361369882835756,9.039455436007716
282,8,7,-1.4682974970169838,5.677187746077377
282,8,8,6.495859922587437,-46.35991133068735
282,8,10,-0.31698626002382907,11.56310748521707
282,8,11,-0.31698626002382907,11.56310748521707
282,9,4,-2.7414620890662555,10.617153616866245
282,9,5,-3.6071478619214936,15.700175945773408
282,9,7,-1.4682974970169838,5.677187746077377
282,9,9,8.469899143653821,-54.550718728264194
282,9,10,-0.3200939684554352,11.676471284091747
282,9,11,-0.3200939684554352,11.676471284091747
282,10,8,-0.31698626002382907,11.56310748521707
282,10,9,-0.3200939684554352,11.676471284091747
282,10,10,6.310180721002116,-66.77963738730838
282,10,12,-2.648753566047322,20.668962253090577
282,10,13,-3.039855888313442,23.5307363206485
282,11,8,-0.31698626002382907,11.56310748521707
282,11,9,-0.3200939684554352,11.676471284091747
282,11,11,4.577608087233592,-53.37550932384045
282,11,12,-2.648753566047322,20.668962253090577
282,11,22,-1.3072832545449176,10.184158257180568
282,12,10,-2.648753566047322,20.668962253090577
282,12,11,-2.648753566047322,20.668962253090577
282,12,12,6.756984928309469,-52.52053255776515
282,12,22,-1.459477796214825,11.373408051583995
282,13,10,-3.039855888313442,23.5307363206485
282,13,13,6.290387350207462,-48.73502109418398
282,13,15,-3.2505314618940204,25.289134773535476
282,14,14,14.842818123202159,-115.81238034094446
282,14,15,-7.233748725873804,56.88356952618946
282,14,20,-5.1624745461324455,40.15257980325236
282,14,23,-2.44659485119591,18.95198101150265
282,15,13,-3.2505314618940204,25.289134773535476
282,15,14,-7.233748725873804,56.88356952618946
282,15,15,20.853952129924018,-162.62736951147886
282,15,16,-4.840839078773654,37.99325216370838
282,15,18,-5.528832863382538,42.57201304804555
282,16,15,-4.840839078773654,37.99325216370838
282,16,16,14.585681941339672,-115.55942820112503
282,16,17,-8.547008547008547,68.37606837606837
282,16,21,-1.1978343155574722,9.343107661348283
282,17,16,-8.547008547008547,68.37606837606837
282,17,17,18.228686704555855,-144.29292270348512
282,17,20,-9.681678157547308,75.98650432741675
282,18,15,-5.528832863382538,42.57201304804555
282,18,18,11.927146719495752,-92.14548828374814
282,18,19,-6.398313856113215,49.6810252357026
282,19,18,-6.398313856113215,49.6810252357026
282,19,19,18.20269834177932,-140.61461983941254
282,19,22,-11.804384485666105,91.06239460370995
282,20,14,-5.1624745461324455,40.15257980325236
282,20,17,-9.681678157547308,75.98650432741675
282,20,20,16.706099015420932,-130.42072435320378
282,20,21,-1.8619463117411768,14.510340222534687
282,21,16,-1.1978343155574722,9.343107661348283
282,21,20,-1.8619463117411768,14.510340222534687
282,21,21,3.059780627298649,-23.67164788388297
282,22,11,-1.3072832545449176,10.184158257180568
282,22,12,-1.459477796214825,11.373408051583995
282,22,19,-11.804384485666105,91.06239460370995
282,22,22,14.571145536425849,-112.38206091247451
282,23,2,-0.31698626002382907,11.56310748521707
282,23,14,-2.44659485119591,18.95198101150265
282,23,23,2.7543485017044818,-30.12374895831534
283,0,0,17.011918767573544,-84.77385681789507
283,0,1,-13.00195029254388,69.5104265639846
283,0,2,-1.14738182597622,4.438224205973951
283,0,4,-2.862586649053443,11.09580604793651
283,1,0,-13.00195029254388,69.5104265639846
283,1,1,16.180396687476932,-81.5149176131998
283,1,3,-1.9149113798863084,7.3969290192559525
283,1,5,-1.263535015046744,4.881262029959253
283,2,0,-1.14738182597622,4.438224205973951
283,2,2,3.5123114154385533,-24.179291644802625
283,2,8,-2.0384337416377893,7.875766729055094
283,2,23,-0.31698626002382907,11.56310748521707
283,3,1,-1.9149113798863084,7.3969290192559525
283,3,3,4.251048368169884,-16.40518445526367
283,3,8,-2.3361369882835756,9.039455436007716
283,4,0,-2.862586649053443,11.09580604793651
283,4,4,5.604048738119698,-21.689559664802754
283,4,9,-2.7414620890662555,10.617153616866245
283,5,1,-1.263535015046744,4.881262029959253
283,5,5,4.870682876968237,-20.32593797573266
283,5,9,-3.6071478619214936,15.700175945773408
283,6,6,3.9525003915212653,-15.254814719459477
283,6,7,-3.9525003915212653,15.263114719459477
283,7,6,-3.9525003915212653,15.263114719459477
283,7,7,6.889095385555233,-26.564490211614228
283,7,8,-1.4682974970169838,5.677187746077377
283,7,9,-1.4682974970169838,5.677187746077377
283,8,2,-2.0384337416377893,7.875766729055094
283,8,3,-2.3361369882835756,9.039455436007716
283,8,7,-1.4682974970169838,5.677187746077377
283,8,8,6.495859922587437,-46.35991133068735
283,8,10,-0.31698626002382907,11.56310748521707
283,8,11,-0.31698626002382907,11.56310748521707
283,9,4,-2.7414620890662555,10.617153616866245
283,9,5,-3.6071478619214936,15.700175945773408
283,9,7,-1.4682974970169838,5.677187746077377
283,9,9,8.469899143653821,-54.550718728264194
283,9,10,-0.3200939684554352,11.676471284091747
283,9,11,-0.3200939684554352,11.676471284091747
283,10,8,-0.31698626002382907,11.56310748521707
283,10,9,-0.3200939684554352,11.676471284091747
283,10,10,6.310180721002116,-66.77963738730838
283,10,12,-2.648753566047322,20.668962253090577
283,10,13,-3.039855888313442,23.5307363206485
283,11,8,-0.31698626002382907,11.56310748521707
283,11,9,-0.3200939684554352,11.676471284091747
283,11,11,4.577608087233592,-53.37550932384045
283,11,12,-2.648753566047322,20.668962253090577
283,11,22,-1.3072832545449176,10.184158257180568
283,12,10,-2.648753566047322,20.668962253090577
283,12,11,-2.648753566047322,20.668962253090577
283,12,12,6.756984928309469,-52.52053255776515
283,12,22,-1.459477796214825,11.373408051583995
283,13,10,-3.039855888313442,23.5307363206485
283,13,13,6.290387350207462,-48.73502109418398
283,13,15,-3.2505314618940204,25.289134773535476
283,14,14,7.609069397328355,-58.947010814755004
283,14,20,-5.1624745461324455,40.15257980325236
283,14,23,-2.44659485119591,18.95198101150265
283,15,13,-3.2505314618940204,25.289134773535476
283,15,15,13.620203404050212,-105.76199998528939
283,15,16,-4.840839078773654,37.99325216370838
283,15,18,-5.528832863382538,42.57201304804555
283,16,15,-4.840839078773654,37.99325216370838
283,16,16,14.585681941339672,-115.55942820112503
283,16,17,-8.547008547008547,68.37606837606837
283,16,21,-1.1978343155574722,9.343107661348283
283,17,16,-8.547008547008547,68.37606837606837
283,17,17,18.228686704555855,-144.29292270348512
283,17,20,-9.681678157547308,75.98650432741675
283,18,15,-5.528832863382538,42.57201304804555
283,18,18,11.927146719495752,-92.14548828374814
283,18,19,-6.398313856113215,49.6810252357026
283,19,18,-6.398313856113215,49.6810252357026
283,19,19,18.20269834177932,-140.61461983941254
283,19,22,-11.804384485666105,91.06239460370995
283,20,14,-5.1624745461324455,40.15257980325236
283,20,17,-9.681678157547308,75.98650432741675
283,20,20,16.706099015420932,-130.42072435320378
283,20,21,-1.8619463117411768,14.510340222534687
283,21,16,-1.1978343155574722,9.343107661348283
283,21,20,-1.8619463117411768,14.510340222534687
283,21,21,3.059780627298649,-23.67164788388297
283,22,11,-1.3072832545449176,10.184158257180568
283,22,12,-1.459477796214825,11.373408051583995
283,22,19,-11.804384485666105,91.06239460370995
283,22,22,14.571145536425849,-112.38206091247451
283,23,2,-0.31698626002382907,11.56310748521707
283,23,14,-2.44659485119591,18.95198101150265
283,23,23,2.7543485017044818,-30.12374895831534
284,0,0,17.011918767573544,-84.77385681789507
284,0,1,-13.00195029254388,69.5104265639846
284,0,2,-1.14738182597622,4.438224205973951
284,0,4,-2.862586649053443,11.09580604793651
284,1,0,-13.00195029254388,69.5104265639846
284,1,1,16.180396687476932,-81.5149176131998
284,1,3,-1.9149113798863084,7.3969290192559525
284,1,5,-1.263535015046744,4.881262029959253
284,2,0,-1.14738182597622,4.438224205973951
284,2,2,3.5123114154385533,-24.179291644802625
284,2,8,-2.0384337416377893,7.875766729055094
284,2,23,-0.31698626002382907,11.56310748521707
284,3,1,-1.9149113798863084,7.3969290192559525
284,3,3,1.9149113798863084,-7.3797790192559525
284,4,0,-2.862586649053443,11.09580604793651
284,4,4,5.604048738119698,-21.689559664802754
284,4,9,-2.7414620890662555,10.617153616866245
284,5,1,-1.263535015046744,4.881262029959253
284,5,5,4.870682876968237,-20.32593797573266
284,5,9,-3.6071478619214936,15.700175945773408
284,6,6,3.9525003915212653,-15.254814719459477
284,6,7,-3.9525003915212653,15.263114719459477
284,7,6,-3.9525003915212653,15.263114719459477
284,7,7,6.889095385555233,-26.564490211614228
284,7,8,-1.4682974970169838,5.677187746077377
284,7,9,-1.4682974970169838,5.677187746077377
284,8,2,-2.0384337416377893,7.875766729055094
284,8,7,-1.4682974970169838,5.677187746077377
284,8,8,4.159722934303861,-37.33450589467964
284,8,10,-0.31698626002382907,11.56310748521707
284,8,11,-0.31698626002382907,11.56310748521707
284,9,4,-2.7414620890662555,10.617153616866245
284,9,5,-3.6071478619214936,15.700175945773408
284,9,7,-1.4682974970169838,5.677187746077377
284,9,9,8.469899143653821,-54.550718728264194
284,9,10,-0.3200939684554352,11.676471284091747
284,9,11,-0.3200939684554352,11.676471284091747
284,10,8,-0.31698626002382907,11.56310748521707
284,10,9,-0.3200939684554352,11.676471284091747
284,10,10,6.310180721002116,-66.77963738730838
284,10,12,-2.648753566047322,20.668962253090577
284,10,13,-3.039855888313442,23.5307363206485
284,11,8,-0.31698626002382907,11.56310748521707
284,11,9,-0.3200939684554352,11.676471284091747
284,11,11,4.577608087233592,-53.37550932384045
284,11,12,-2.648753566047322,20.668962253090577
284,11,22,-1.3072832545449176,10.184158257180568
284,12,10,-2.648753566047322,20.668962253090577
284,12,11,-2.648753566047322,20.668962253090577
284,12,12,6.756984928309469,-52.52053255776515
284,12,22,-1.459477796214825,11.373408051583995
284,13,10,-3.039855888313442,23.5307363206485
284,13,13,6.290387350207462,-48.73502109418398
284,13,15,-3.2505314618940204,25.289134773535476
284,14,14,14.842818123202159,-115.81238034094446
284,14,15,-7.233748725873804,56.88356952618946
284,14,20,-5.1624745461324455,40.15257980325236
284,14,23,-2.44659485119591,18.95198101150265
284,15,13,-3.2505314618940204,25.289134773535476
284,15,14,-7.233748725873804,56.88356952618946
284,15,15,20.853952129924018,-162.62736951147886
284,15,16,-4.840839078773654,37.99325216370838
284,15,18,-5.528832863382538,42.57201304804555
284,16,15,-4.840839078773654,37.99325216370838
284,16,16,6.038673394331126,-47.19850982505666
284,16,21,-1.1978343155574722,9.343107661348283
284,17,17,9.681678157547308,-75.93200432741675
284,17,20,-9.681678157547308,75.98650432741675
284,18,15,-5.528832863382538,42.57201304804555
284,18,18,11.927146719495752,-92.14548828374814
284,18,19,-6.398313856113215,49.6810252357026
284,19,18,-6.398313856113215,49.6810252357026
284,19,19,18.20269834177932,-140.61461983941254
284,19,22,-11.804384485666105,91.06239460370995
284,20,14,-5.1624745461324455,40.15257980325236
284,20,17,-9.681678157547308,75.98650432741675
284,20,20,16.706099015420932,-130.42072435320378
284,20,21,-1.8619463117411768,14.510340222534687
284,21,16,-1.1978343155574722,9.343107661348283
284,21,20,-1.8619463117411768,14.510340222534687
284,21,21,3.059780627298649,-23.67164788388297
284,22,11,-1.3072832545449176,10.184158257180568
284,22,12,-1.459477796214825,11.373408051583995
284,22,19,-11.804384485666105,91.06239460370995
284,22,22,14.571145536425849,-112.38206091247451
284,23,2,-0.31698626002382907,11.56310748521707
284,23,14,-2.44659485119591,18.95198101150265
284,23,23,2.7543485017044818,-30.12374895831534
285,0,0,17.011918767573544,-84.77385681789507
285,0,1,-13.00195029254388,69.5104265639846
285,0,2,-1.14738182597622,4.438224205973951
285,0,4,-2.862586649053443,11.09580604793651
285,1,0,-13.00195029254388,69.5104265639846
285,1,1,16.180396687476932,-81.5149176131998
285,1,3,-1.9149113798863084,7.3969290192559525
285,1,5,-1.263535015046744,4.881262029959253
285,2,0,-1.14738182597622,4.438224205973951
285,2,2,3.5123114154385533,-24.179291644802625
285,2,8,-2.0384337416377893,7.875766729055094
285,2,23,-0.31698626002382907,11.56310748521707
285,3,1,-1.9149113798863084,7.3969290192559525
285,3,3,4.251048368169884,-16.40518445526367
285,3,8,-2.3361369882835756,9.039455436007716
285,4,0,-2.862586649053443,11.09580604793651
285,4,4,5.604048738119698,-21.689559664802754
285,4,9,-2.7414620890662555,10.617153616866245
285,5,1,-1.263535015046744,4.881262029959253
285,5,5,4.870682876968237,-20.32593797573266
285,5,9,-3.6071478619214936,15.700175945773408
285,6,6,3.9525003915212653,-15.254814719459477
285,6,7,-3.9525003915212653,15.263114719459477
285,7,6,-3.9525003915212653,15.263114719459477
285,7,7,6.889095385555233,-26.564490211614228
285,7,8,-1.4682974970169838,5.677187746077377
285,7,9,-1.4682974970169838,5.677187746077377
285,8,2,-2.0384337416377893,7.875766729055094
285,8,3,-2.3361369882835756,9.039455436007716
285,8,7,-1.4682974970169838,5.677187746077377
285,8,8,6.495859922587437,-46.35991133068735
285,8,10,-0.31698626002382907,11.56310748521707
285,8,11,-0.31698626002382907,11.56310748521707
285,9,4,-2.7414620890662555,10.617153616866245
285,9,5,-3.6071478619214936,15.700175945773408
285,9,7,-1.4682974970169838,5.677187746077377
285,9,9,8.469899143653821,-54.550718728264194
285,9,10,-0.3200939684554352,11.676471284091747
285,9,11,-0.3200939684554352,11.676471284091747
285,10,8,-0.31698626002382907,11.56310748521707
285,10,9,-0.3200939684554352,11.676471284091747
285,10,10,6.310180721002116,-66.77963738730838
285,10,12,-2.648753566047322,20.668962253090577
285,10,13,-3.039855888313442,23.5307363206485
285,11,8,-0.31698626002382907,11.56310748521707
285,11,9,-0.3200939684554352,11.676471284091747
285,11,11,4.577608087233592,-53.37550932384045
285,11,12,-2.648753566047322,20.668962253090577
285,11,22,-1.3072832545449176,10.184158257180568
285,12,10,-2.648753566047322,20.668962253090577
285,12,11,-2.648753566047322,20.668962253090577
285,12,12,6.756984928309469,-52.52053255776515
285,12,22,-1.459477796214825,11.373408051583995
285,13,10,-3.039855888313442,23.5307363206485
285,13,13,6.290387350207462,-48.73502109418398
285,13,15,-3.2505314618940204,25.289134773535476
285,14,14,14.842818123202159,-115.81238034094446
285,14,15,-7.233748725873804,56.88356952618946
285,14,20,-5.1624745461324455,40.15257980325236
285,14,23,-2.44659485119591,18.95198101150265
285,15,13,-3.2505314618940204,25.289134773535476
285,15,14,-7.233748725873804,56.88356952618946
285,15,15,20.853952129924018,-162.62736951147886
285,15,16,-4.840839078773654,37.99325216370838
285,15,18,-5.528832863382538,42.57201304804555
285,16,15,-4.840839078773654,37.99325216370838
285,16,16,14.585681941339672,-115.55942820112503
285,16,17,-8.547008547008547,68.37606837606837
285,16,21,-1.1978343155574722,9.343107661348283
285,17,16,-8.547008547008547,68.37606837606837
285,17,17,18.228686704555855,-144.29292270348512
285,17,20,-9.681678157547308,75.98650432741675
285,18,15,-5.528832863382538,42.57201304804555
285,18,18,11.927146719495752,-92.14548828374814
285,18,19,-6.398313856113215,49.6810252357026
285,19,18,-6.398313856113215,49.6810252357026
285,19,19,18.20269834177932,-140.61461983941254
285,19,22,-11.804384485666105,91.06239460370995
285,20,14,-5.1624745461324455,40.15257980325236
285,20,17,-9.681678157547308,75.98650432741675
285,20,20,16.706099015420932,-130.42072435320378
285,20,21,-1.8619463117411768,14.510340222534687
285,21,16,-1.1978343155574722,9.343107661348283
285,21,20,-1.8619463117411768,14.510340222534687
285,21,21,3.059780627298649,-23.67164788388297
285,22,11,-1.3072832545449176,10.184158257180568
285,22,12,-1.459477796214825,11.373408051583995
285,22,19,-11.804384485666105,91.06239460370995
285,22,22,14.571145536425849,-112.38206091247451
285,23,2,-0.31698626002382907,11.56310748521707
285,23,14,-2.44659485119591,18.95198101150265
285,23,23,2.7543485017044818,-30.12374895831534
286,0,0,4.0099684750296625,-15.493980253910461
286,0,2,-1.14738182597622,4.438224205973951
286,0,4,-2.862586649053443,11.09580604793651
286,1,1,3.1784463949330526,-12.235041049215205
286,1,3,-1.9149113798863084,7.3969290192559525
286,1,5,-1.263535015046744,4.881262029959253
286,2,0,-1.14738182597622,4.438224205973951
286,2,2,3.5123114154385533,-24.179291644802625
286,2,8,-2.0384337416377893,7.875766729055094
286,2,23,-0.31698626002382907,11.56310748521707
286,3,1,-1.9149113798863084,7.3969290192559525
286,3,3,4.251048368169884,-16.40518445526367
286,3,8,-2.3361369882835756,9.039455436007716
286,4,0,-2.862586649053443,11.09580604793651
286,4,4,5.604048738119698,-21.689559664802754
286,4,9,-2.7414620890662555,10.617153616866245
286,5,1,-1.263535015046744,4.881262029959253
286,5,5,4.870682876968237,-20.32593797573266
286,5,9,-3.6071478619214936,15.700175945773408
286,6,6,3.9525003915212653,-15.254814719459477
286,6,7,-3.9525003915212653,15.263114719459477
286,7,6,-3.9525003915212653,15.263114719459477
286,7,7,6.889095385555233,-26.564490211614228
286,7,8,-1.4682974970169838,5.677187746077377
286,7,9,-1.4682974970169838,5.677187746077377
286,8,2,-2.0384337416377893,7.875766729055094
286,8,3,-2.3361369882835756,9.039455436007716
286,8,7,-1.4682974970169838,5.677187746077377
286,8,8,6.495859922587437,-46.35991133068735
286,8,10,-0.31698626002382907,11.56310748521707
286,8,11,-0.31698626002382907,11.56310748521707
286,9,4,-2.7414620890662555,10.617153616866245
286,9,5,-3.6071478619214936,15.700175945773408
286,9,7,-1.4682974970169838,5.677187746077377
286,9,9,8.469899143653821,-54.550718728264194
286,9,10,-0.3200939684554352,11.676471284091747
286,9,11,-0.3200939684554352,11.676471284091747
286,10,8,-0.31698626002382907,11.56310748521707
286,10,9,-0.3200939684554352,11.676471284091747
286,10,10,6.310180721002116,-66.77963738730838
286,10,12,-2.648753566047322,20.668962253090577
286,10,13,-3.039855888313442,23.5307363206485
286,11,8,-0.31698626002382907,11.56310748521707
286,11,9,-0.3200939684554352,11.676471284091747
286,11,11,4.577608087233592,-53.37550932384045
286,11,12,-2.648753566047322,20.668962253090577
286,11,22,-1.3072832545449176,10.184158257180568
286,12,10,-2.648753566047322,20.668962253090577
286,12,11,-2.648753566047322,20.668962253090577
286,12,12,6.756984928309469,-52.52053255776515
286,12,22,-1.459477796214825,11.373408051583995
286,13,10,-3.039855888313442,23.5307363206485
286,13,13,6.290387350207462,-48.73502109418398
286,13,15,-3.2505314618940204,25.289134773535476
286,14,14,14.842818123202159,-115.81238034094446
286,14,15,-7.233748725873804,56.88356952618946
286,14,20,-5.1624745461324455,40.15257980325236
286,14,23,-2.44659485119591,18.95198101150265
286,15,13,-3.2505314618940204,25.289134773535476
286,15,14,-7.233748725873804,56.88356952618946
286,15,15,20.853952129924018,-162.62736951147886
286,15,16,-4.840839078773654,37.99325216370838
286,15,18,-5.528832863382538,42.57201304804555
286,16,15,-4.840839078773654,37.99325216370838
286,16,16,14.585681941339672,-115.55942820112503
286,16,17,-8.547008547008547,68.37606837606837
286,16,21,-1.1978343155574722,9.343107661348283
286,17,16,-8.547008547008547,68.37606837606837
286,17,17,18.228686704555855,-144.29292270348512
286,17,20,-9.681678157547308,75.98650432741675
286,18,15,-5.528832863382538,42.57201304804555
286,18,18,11.927146719495752,-92.14548828374814
286,18,19,-6.398313856113215,49.6810252357026
286,19,18,-6.398313856113215,49.6810252357026
286,19,19,18.20269834177932,-140.61461983941254
286,19,22,-11.804384485666105,91.06239460370995
286,20,14,-5.1624745461324455,40.15257980325236
286,20,17,-9.681678157547308,75.98650432741675
