scenario,bus,Pd,Qd,Pg,Qg,Vm,Va,PQ,PV,REF
205,9,,34.82774633881666,0.0,0.0,1.014461765882679,-10.063117262752474,1.0,0.0,0.0
205,10,0.0,0.0,0.0,22.813940841973853,,-2.1306416059470035,1.0,0.0,0.0
205,11,0.0,0.0,0.0,0.0,1.0164436509733423,,1.0,0.0,0.0
205,12,214.92197407994664,43.632125668495895,,4.57218384035707,1.0196075021022477,-0.0595357759501195,0.0,0.0,1.0
205,13,,21.222032533296392,4.769252325473379e-09,,,2.389889000881197,0.0,1.0,0.0
205,14,259.93189355688287,,,,1.038755059469653,-0.0595357759501195,0.0,1.0,0.0
205,15,104.4123560519032,16.361904481501114,106.70491239799208,22.813940841973853,,,0.0,1.0,0.0
205,16,,,0.0,,,,1.0,0.0,0.0
205,17,286.19492857597623,,106.70491239799208,,1.049999445462488,16.597884276771126,0.0,1.0,0.0
205,18,152.4968552567695,32.31707368594389,,0.0,1.040796807997109,7.91279038002203,1.0,0.0,0.0
205,19,104.4123560519032,,0.0,0.0,1.0452756016593143,7.57725767408864,1.0,0.0,0.0
205,20,0.0,0.0,106.70491239799208,22.813940841973853,1.0499997832089072,17.291367201485574,0.0,1.0,0.0
205,21,104.4123560519032,0.0,,-38.42821156310572,1.049998821003842,22.88847546604236,0.0,1.0,0.0
205,22,0.0,0.0,106.70491239799208,64.4423259676707,1.04999925294374,,0.0,1.0,0.0
205,23,,,,0.0,1.00937260105086,5.569127016291656,1.0,0.0,0.0
206,0,88.49954194954746,18.325197592754943,106.70491239799208,59.18825076751707,1.0318092774924743,-10.589110855796074,0.0,1.0,0.0
206,1,82.84672473197777,21.222032533296392,86.33153437687805,39.10877536077616,1.0313788003084443,-0.0595357759501195,0.0,1.0,0.0
206,2,,,0.0,0.0,1.0196075021022477,-0.0595357759501195,1.0,0.0,0.0
206,3,,12.386866585953335,0.0,,0.9800568068863303,,1.0,0.0,0.0
206,4,,,,,1.0196075021022477,-11.35959356208767,1.0,0.0,0.0
206,5,116.6194435801008,,,22.813940841973853,,-12.633480392084795,1.0,0.0,0.0
206,6,104.4123560519032,20.422617167767992,75.00000576152229,59.998156595099005,0.972659710325802,-0.0595357759501195,0.0,1.0,0.0
206,7,138.34356607283033,21.222032533296392,0.0,0.0,1.0196075021022477,-16.56721808237911,1.0,0.0,0.0
206,8,,31.492274737186925,0.0,0.0,1.0196075021022477,-0.0595357759501195,1.0,0.0,0.0
206,9,,21.222032533296392,0.0,22.813940841973853,,-0.0595357759501195,1.0,0.0,0.0
206,10,104.4123560519032,0.0,,22.813940841973853,1.0196075021022477,-0.0595357759501195,1.0,0.0,0.0
206,11,,,106.70491239799208,22.813940841973853,1.005313253168591,,1.0,0.0,0.0
206,12,214.92197407994664,21.222032533296392,207.00009195591755,70.95605003694824,1.02,,0.0,0.0,1.0
206,13,104.4123560519032,,-6.75396049017624e-10,199.99982639971427,1.0499917187403742,6.4436401704297674,0.0,1.0,0.0
206,14,259.93189355688287,55.87426651954236,160.88736059845309,,1.0196075021022477,-0.0595357759501195,0.0,1.0,0.0
206,15,87.52265442434891,16.361904481501114,,,1.0196075021022477,16.426109210645144,0.0,1.0,0.0
206,16,104.4123560519032,0.0,106.70491239799208,,,,1.0,0.0,0.0
206,17,104.4123560519032,,,22.813940841973853,1.049999858830652,22.711241277935432,0.0,1.0,0.0
206,18,152.4968552567695,,,0.0,,16.148316481508008,1.0,0.0,0.0
206,19,104.4123560519032,,0.0,0.0,1.0196075021022477,,1.0,0.0,0.0
206,20,,0.0,399.9999944600224,19.232825869142744,1.0196075021022477,23.350861031168513,0.0,1.0,0.0
206,21,104.4123560519032,21.222032533296392,299.9999762525978,-37.765039145713175,1.0499996641546714,,0.0,1.0,0.0
206,22,0.0,,586.7461227700707,22.813940841973853,1.0196075021022477,-0.0595357759501195,0.0,1.0,0.0
206,23,,0.0,106.70491239799208,,1.0196075021022477,10.184231136375123,1.0,0.0,0.0
207,0,104.4123560519032,21.222032533296392,106.70491239799208,,,-15.676899838668596,0.0,1.0,0.0
207,1,,16.87903058788209,106.70491239799208,84.50337134583475,,-15.807927998545864,0.0,1.0,0.0
207,2,154.71041866056723,,0.0,0.0,,-7.623334888645339,1.0,0.0,0.0
207,3,,12.386866585953335,106.70491239799208,0.0,0.9722194974190492,-14.784372497893305,1.0,0.0,0.0
207,4,61.917507009305275,12.089284751576503,106.70491239799208,0.0,,-0.0595357759501195,1.0,0.0,0.0
207,5,116.6194435801008,23.636046069169936,,0.0,0.9960182755847636,,1.0,0.0,0.0
207,6,,,75.00000750504609,60.70750398870481,0.970330499055428,-0.0595357759501195,0.0,1.0,0.0
207,7,,21.222032533296392,,22.813940841973853,,,1.0,0.0,0.0
207,8,,31.492274737186925,0.0,0.0,1.0196075021022477,-9.99292290330274,1.0,0.0,0.0
207,9,104.4123560519032,,106.70491239799208,0.0,1.00690084869312,-12.739659495596651,1.0,0.0,0.0
207,10,0.0,,106.70491239799208,22.813940841973853,1.0196075021022477,-2.9283702523694113,1.0,0.0,0.0
207,11,0.0,,0.0,0.0,1.0077811667806509,-2.704267322830237,1.0,0.0,0.0
207,12,214.92197407994664,43.632125668495895,,,1.02,,0.0,0.0,1.0
207,13,104.4123560519032,21.222032533296392,-5.800263792769783e-10,177.71292149717272,,-0.0595357759501195,0.0,1.0,0.0
207,14,259.93189355688287,21.222032533296392,106.70491239799208,57.2291868566534,1.0196075021022477,-0.0595357759501195,0.0,1.0,0.0
207,15,,21.222032533296392,152.8957577763085,80.03582970217985,1.0442266873803925,10.62780120656016,0.0,1.0,0.0
207,16,,0.0,106.70491239799208,,1.0472845221669658,,1.0,0.0,0.0
207,17,286.19492857597623,56.63514041216509,,,,-0.0595357759501195,0.0,1.0,0.0
207,18,,32.31707368594389,0.0,0.0,1.0403891987864493,,1.0,0.0,0.0
207,19,,21.222032533296392,0.0,0.0,1.0450779654506204,9.633694943453564,1.0,0.0,0.0
207,20,0.0,0.0,399.99999272617623,,1.0499998596477549,-0.0595357759501195,0.0,1.0,0.0
207,21,104.4123560519032,,106.70491239799208,-38.16337073811991,,-0.0595357759501195,0.0,1.0,0.0
207,22,104.4123560519032,21.222032533296392,625.2217663047037,,,,0.0,1.0,0.0
207,23,0.0,,,0.0,0.9989461621835076,,1.0,0.0,0.0
208,0,92.83912761631288,19.25561123969265,81.62353410025034,58.91343766418271,,-14.211812701378523,0.0,1.0,0.0
208,1,85.48355110061775,,,,,-14.43339126487816,0.0,1.0,0.0
208,2,,32.12152235969476,106.70491239799208,0.0,0.9640372872283516,-0.0595357759501195,1.0,0.0,0.0
208,3,,,,0.0,0.9851727012702468,-14.368033062234728,1.0,0.0,0.0
208,4,104.4123560519032,11.800286267026124,,,,-14.815257402220958,1.0,0.0,0.0
208,5,,24.7058785335338,0.0,,,-0.0595357759501195,1.0,0.0,0.0
208,6,106.71045994613904,21.422519745834663,75.00000782261719,59.999652342136585,0.9693570798107468,-22.539461565330647,0.0,1.0,0.0
208,7,151.40890610929816,,0.0,0.0,0.9500001297174824,-20.93851250102398,1.0,0.0,0.0
208,8,,31.903702515410178,106.70491239799208,,0.9728953191403952,-10.521122811263968,1.0,0.0,0.0
208,9,167.76294043820133,34.532032599712686,0.0,0.0,,-12.500422211037456,1.0,0.0,0.0
208,10,,,106.70491239799208,22.813940841973853,1.020549692261495,,1.0,0.0,0.0
208,11,,0.0,0.0,,1.0102960293588703,-2.7417585410858303,1.0,0.0,0.0
208,12,104.4123560519032,47.46365332000401,207.00010481883064,40.26371805335971,,-0.0595357759501195,0.0,0.0,1.0
208,13,,33.888318661402714,106.70491239799208,175.67518198245827,1.0499997235285798,2.2462752406691795,0.0,1.0,0.0
208,14,280.495706597732,55.091008819119125,166.98342521757274,55.99533270542872,,-0.0595357759501195,0.0,1.0,0.0
208,15,,16.223240234795337,,79.99869597946022,,,0.0,1.0,0.0
208,16,0.0,0.0,106.70491239799208,0.0,,15.526530880778711,1.0,0.0,0.0
208,17,,58.95625615060656,399.9999927495548,59.77430353314058,1.0196075021022477,,0.0,1.0,0.0
208,18,104.4123560519032,,0.0,0.0,1.040862629218006,-0.0595357759501195,1.0,0.0,0.0
208,19,,,,0.0,1.0452251163087551,9.886899722017656,1.0,0.0,0.0
208,20,,21.222032533296392,106.70491239799208,7.938536094518028,,,0.0,1.0,0.0
208,21,0.0,21.222032533296392,,,1.0499996235787652,,0.0,1.0,0.0
208,22,,21.222032533296392,,69.6963487869129,1.0499998309012106,,0.0,1.0,0.0
208,23,104.4123560519032,0.0,,0.0,1.005077645213201,-0.0595357759501195,1.0,0.0,0.0
209,0,92.83912761631288,21.222032533296392,,59.37761833044242,1.0389929954888464,-14.555740535028098,0.0,1.0,0.0
209,1,,17.072829196027055,106.70491239799208,48.71133204651779,1.0391798829816186,-14.709844476896738,0.0,1.0,0.0
209,2,,32.12152235969476,0.0,0.0,0.9681040452029422,-7.456239917948493,1.0,0.0,0.0
209,3,,12.74118790036647,,,0.9855436559304775,,1.0,0.0,0.0
209,4,62.56462518770231,,0.0,0.0,1.0161911397795234,-14.98485289609051,1.0,0.0,0.0
209,5,111.44353198850747,24.7058785335338,106.70491239799208,0.0,,-0.0595357759501195,1.0,0.0,0.0
209,6,106.71045994613904,21.422519745834663,75.0000056357353,59.99979880724394,,-22.23870056886103,0.0,1.0,0.0
209,7,151.40890610929816,29.641869858878135,0.0,0.0,1.0196075021022477,-20.637749980140786,1.0,0.0,0.0
209,8,148.11859960902547,31.903702515410178,106.70491239799208,22.813940841973853,0.9718889617726278,-0.0595357759501195,1.0,0.0,0.0
209,9,,34.532032599712686,,0.0,,,1.0,0.0,0.0
209,10,0.0,0.0,0.0,22.813940841973853,,,1.0,0.0,0.0
209,11,,,,0.0,,-2.654595116314638,1.0,0.0,0.0
209,12,217.36501792157847,47.46365332000401,,36.66946663473704,1.02,0.0,0.0,0.0,1.0
209,13,,,106.70491239799208,171.4946248440436,1.0499998368319412,,0.0,1.0,0.0
209,14,,55.091008819119125,164.59925371338463,55.99750369290847,,11.298667399302438,0.0,1.0,0.0
209,15,82.8764182135175,,154.9996388478967,22.813940841973853,,10.34107220943146,0.0,1.0,0.0
209,16,104.4123560519032,21.222032533296392,,0.0,1.0196075021022477,-0.0595357759501195,1.0,0.0,0.0
209,17,294.4979881830506,,106.70491239799208,59.273950189744625,1.0196075021022477,,0.0,1.0,0.0
209,18,156.50866595145777,30.94784546272241,0.0,0.0,1.0408872643658362,9.096437183818011,1.0,0.0,0.0
209,19,104.4123560519032,21.222032533296392,0.0,0.0,1.0196075021022477,-0.0595357759501195,1.0,0.0,0.0
209,20,0.0,0.0,,22.813940841973853,1.04999990613269,,0.0,1.0,0.0
209,21,104.4123560519032,0.0,299.9999780474195,-38.46761209995537,1.049999758425672,22.83926570059508,0.0,1.0,0.0
209,22,,0.0,643.6014156228212,67.16539798352784,1.049999893570536,-0.0595357759501195,0.0,1.0,0.0
209,23,0.0,0.0,0.0,0.0,1.003870739890642,,1.0,0.0,0.0
210,0,104.4123560519032,,106.70491239799208,59.4627972061421,,,0.0,1.0,0.0
210,1,104.4123560519032,17.072829196027055,106.70491239799208,49.30539281911666,1.0394544453971808,-0.0595357759501195,0.0,1.0,0.0
210,2,155.28212090242346,,,22.813940841973853,,-7.52575014306808,1.0,0.0,0.0
210,3,63.61762596656753,,0.0,22.813940841973853,0.9856460949945528,-14.227892019276355,1.0,0.0,0.0
210,4,104.4123560519032,11.800286267026124,0.0,0.0,1.016321655567927,,1.0,0.0,0.0
210,5,,21.222032533296392,,0.0,,-15.933551253397283,1.0,0.0,0.0
210,6,104.4123560519032,21.422519745834663,75.00000577294409,59.999806419614686,0.9693571339889384,-22.281273129474183,0.0,1.0,0.0
210,7,,29.641869858878135,,,0.95000008840283,,1.0,0.0,0.0
210,8,104.4123560519032,31.903702515410178,,0.0,,,1.0,0.0,0.0
210,9,167.76294043820133,,0.0,,1.0196075021022477,,1.0,0.0,0.0
210,10,104.4123560519032,,0.0,0.0,1.0211772476603522,-3.0531508787166293,1.0,0.0,0.0
210,11,0.0,0.0,,,1.0107793531275897,-2.650290844907958,1.0,0.0,0.0
210,12,,47.46365332000401,,37.50039695202578,1.02,-0.0595357759501195,0.0,0.0,1.0
210,13,,,-7.60296472290777e-11,173.341305256822,1.049999847923983,-0.0595357759501195,0.0,1.0,0.0
210,14,280.495706597732,55.091008819119125,106.70491239799208,55.99708642600639,,,0.0,1.0,0.0
210,15,104.4123560519032,16.223240234795337,154.99965085241092,22.813940841973853,1.0439028770988756,,0.0,1.0,0.0
210,16,0.0,0.0,0.0,0.0,1.0196075021022477,14.669817577134548,1.0,0.0,0.0
210,17,294.4979881830506,58.95625615060656,399.99999472823,64.25280147563159,1.0196075021022477,,0.0,1.0,0.0
210,18,156.50866595145777,30.94784546272241,,0.0,1.0379291374139974,-0.0595357759501195,1.0,0.0,0.0
210,19,,22.43105611745109,,,1.0451395043740712,9.78718759005132,1.0,0.0,0.0
210,20,104.4123560519032,0.0,106.70491239799208,16.61447800573538,,,0.0,1.0,0.0
210,21,104.4123560519032,,299.9999775800477,22.813940841973853,1.0499997596625863,22.731259567806408,0.0,1.0,0.0
210,22,0.0,0.0,,69.18572389398118,1.049999893376598,10.627268504638634,0.0,1.0,0.0
210,23,104.4123560519032,0.0,,22.813940841973853,,-0.0595357759501195,1.0,0.0,0.0
211,0,92.83912761631288,,98.06434351160948,47.48190814134239,1.0499999929336878,-11.358655647696075,0.0,1.0,0.0
211,1,,,,37.883566333064465,,-0.0595357759501195,0.0,1.0,0.0
211,2,,32.12152235969476,,0.0,,,1.0,0.0,0.0
211,3,,12.74118790036647,0.0,,0.9963331547033296,-0.0595357759501195,1.0,0.0,0.0
211,4,,,106.70491239799208,0.0,1.033191516697535,,1.0,0.0,0.0
211,5,,,106.70491239799208,,1.0291714090477473,-0.0595357759501195,1.0,0.0,0.0
211,6,,,180.9022871581787,,1.0196075021022477,-14.378189615330134,0.0,1.0,0.0
211,7,151.40890610929816,29.641869858878135,0.0,22.813940841973853,0.950000000871454,-16.783098946244202,1.0,0.0,0.0
211,8,148.11859960902547,,,22.813940841973853,0.981250150278129,-8.591056832795836,1.0,0.0,0.0
211,9,,34.532032599712686,106.70491239799208,22.813940841973853,1.0196075021022477,-9.635147316511654,1.0,0.0,0.0
211,10,0.0,0.0,,22.813940841973853,1.0295048061404912,-2.528417918416429,1.0,0.0,0.0
211,11,104.4123560519032,,0.0,22.813940841973853,,,1.0,0.0,0.0
211,12,217.36501792157847,47.46365332000401,,,1.02,-0.0595357759501195,0.0,0.0,1.0
211,13,104.4123560519032,33.888318661402714,-3.173177053154109e-11,138.01361113747691,,1.515563421528928,0.0,1.0,0.0
211,14,280.495706597732,,,55.99972346097228,,,0.0,1.0,0.0
211,15,82.8764182135175,16.223240234795337,128.70255714262407,,1.0459562352824388,8.90217192760263,0.0,1.0,0.0
211,16,,0.0,,0.0,,,1.0,0.0,0.0
211,17,294.4979881830506,21.222032533296392,399.99999591508504,56.69163205367241,1.0499999636610071,15.07127737466653,0.0,1.0,0.0
211,18,156.50866595145777,30.94784546272241,106.70491239799208,0.0,1.0414711940796924,7.48205235545174,1.0,0.0,0.0
211,19,104.4123560519032,,106.70491239799208,,1.0454481631572865,7.869137636903597,1.0,0.0,0.0
211,20,0.0,21.222032533296392,,,1.049999989647686,,0.0,1.0,0.0
211,21,0.0,0.0,299.9999830596257,22.813940841973853,1.049999883164946,21.3797783116468,0.0,1.0,0.0
211,22,,0.0,,22.813940841973853,1.0196075021022477,8.662779853496193,0.0,1.0,0.0
211,23,0.0,21.222032533296392,,0.0,1.0126361427866108,3.900737478356393,1.0,0.0,0.0
212,0,92.83912761631288,19.25561123969265,106.70491239799208,59.377618330432185,1.0196075021022477,,0.0,1.0,0.0
212,1,104.4123560519032,17.072829196027055,,,1.039179882981619,,0.0,1.0,0.0
212,2,155.28212090242346,32.12152235969476,0.0,22.813940841973853,0.968104045202942,-7.456239917948491,1.0,0.0,0.0
212,3,63.61762596656753,12.74118790036647,0.0,22.813940841973853,1.0196075021022477,-0.0595357759501195,1.0,0.0,0.0
212,4,,11.800286267026124,0.0,0.0,1.0161911397795231,-14.98485289609051,1.0,0.0,0.0
212,5,111.44353198850747,24.7058785335338,,0.0,,,1.0,0.0,0.0
212,6,106.71045994613904,,106.70491239799208,22.813940841973853,1.0196075021022477,-0.0595357759501195,0.0,1.0,0.0
212,7,151.40890610929816,29.641869858878135,,0.0,0.9500000876090252,-20.637749980140786,1.0,0.0,0.0
212,8,148.11859960902547,31.903702515410178,,0.0,0.971888961772628,,1.0,0.0,0.0
212,9,167.76294043820133,34.532032599712686,0.0,,,-0.0595357759501195,1.0,0.0,0.0
212,10,0.0,,0.0,0.0,,-0.0595357759501195,1.0,0.0,0.0
212,11,0.0,0.0,106.70491239799208,,1.010954523979125,,1.0,0.0,0.0
212,12,217.36501792157847,21.222032533296392,207.00008052047292,,,0.0,0.0,0.0,1.0
212,13,104.4123560519032,33.888318661402714,,,1.049999836831941,2.0134274068708975,0.0,1.0,0.0
212,14,104.4123560519032,,,,1.037260417285334,11.298667399302452,0.0,1.0,0.0
212,15,82.8764182135175,21.222032533296392,,,1.0196075021022477,,0.0,1.0,0.0
212,16,0.0,21.222032533296392,,0.0,1.0196075021022477,-0.0595357759501195,1.0,0.0,0.0
212,17,294.4979881830506,58.95625615060656,399.9999948317752,59.273950189744426,1.049999767588921,16.52895282404384,0.0,1.0,0.0
212,18,104.4123560519032,,,0.0,1.040887264365836,,1.0,0.0,0.0
212,19,104.4123560519032,21.222032533296392,,0.0,1.0452182922337383,9.636037120509943,1.0,0.0,0.0
212,20,0.0,0.0,399.9999948116669,10.000999064417812,1.0196075021022477,17.194055490888328,0.0,1.0,0.0
212,21,0.0,,299.9999780474195,,1.0499997584256715,22.839265700595096,0.0,1.0,0.0
212,22,104.4123560519032,0.0,643.6014156228221,67.16539798353288,1.0499998935705364,,0.0,1.0,0.0
212,23,0.0,,,22.813940841973853,,,1.0,0.0,0.0
213,0,90.95964298326972,19.098835998052877,106.70491239799208,22.813940841973853,1.042668519654472,,0.0,1.0,0.0
213,1,79.65514838060611,16.758857870804377,,,1.043545800664872,-16.20837442539387,0.0,1.0,0.0
213,2,104.4123560519032,30.57329138401683,,0.0,0.9678837262188692,,1.0,0.0,0.0
213,3,,,,,1.0060245708947275,-20.432854053806192,1.0,0.0,0.0
213,4,63.09972776447055,21.222032533296392,106.70491239799208,22.813940841973853,1.0196075021022477,-15.681341417592725,1.0,0.0,0.0
213,5,117.15381035386748,21.222032533296392,,0.0,,-0.0595357759501195,1.0,0.0,0.0
213,6,104.4123560519032,20.506545928644833,,59.99978225499359,0.9692637912710812,-21.685918827588942,0.0,1.0,0.0
213,7,,21.222032533296392,0.0,22.813940841973853,,,1.0,0.0,0.0
213,8,145.13742957704338,29.35588169088383,0.0,0.0,1.0196075021022477,,1.0,0.0,0.0
213,9,167.92989769264025,35.49599803622218,106.70491239799208,0.0,,-12.60548885825062,1.0,0.0,0.0
213,10,0.0,21.222032533296392,,0.0,,,1.0,0.0,0.0
213,11,0.0,,,,,-0.0595357759501195,1.0,0.0,0.0
213,12,234.22162142128548,45.754721250735905,,34.47376794232501,,-0.0595357759501195,0.0,0.0,1.0
213,13,,,106.70491239799208,171.391923563188,,2.3746115643819445,0.0,1.0,0.0
213,14,,21.222032533296392,155.35183716018173,55.996073152527906,,11.854412746104176,0.0,1.0,0.0
213,15,104.4123560519032,16.220872044177188,106.70491239799208,,,,0.0,1.0,0.0
213,16,,0.0,,22.813940841973853,,,1.0,0.0,0.0
213,17,273.5247462020006,,,60.52206320405688,,-0.0595357759501195,0.0,1.0,0.0
213,18,104.4123560519032,33.14817889947602,0.0,22.813940841973853,,-0.0595357759501195,1.0,0.0,0.0
213,19,104.4123560519032,21.728386890277037,0.0,0.0,,9.47403146682572,1.0,0.0,0.0
213,20,104.4123560519032,21.222032533296392,,12.391485732680778,1.0196075021022477,,0.0,1.0,0.0
213,21,,0.0,106.70491239799208,-38.11424385169144,1.049999633212268,-0.0595357759501195,0.0,1.0,0.0
213,22,0.0,21.222032533296392,608.624380879929,69.42489309822834,1.049999841229046,-0.0595357759501195,0.0,1.0,0.0
213,23,0.0,0.0,0.0,0.0,1.0036998648124185,-0.0595357759501195,1.0,0.0,0.0
214,0,104.4123560519032,21.222032533296392,111.10606000395046,55.879262230535545,1.0499999860030345,-10.915216011490251,0.0,1.0,0.0
214,1,104.4123560519032,16.758857870804377,,42.32733418376755,1.0499999809725025,-0.0595357759501195,0.0,1.0,0.0
214,2,104.4123560519032,30.57329138401683,0.0,,,-0.0595357759501195,1.0,0.0,0.0
214,3,63.88636749948315,12.738295556061493,0.0,,0.996653714524818,-10.665990495885245,1.0,0.0,0.0
214,4,63.09972776447055,,0.0,,1.0238603905415429,,1.0,0.0,0.0
214,5,117.15381035386748,23.527091813038087,0.0,22.813940841973853,,,1.0,0.0,0.0
214,6,110.38501956898108,20.506545928644833,,22.813940841973853,0.9766000651494612,-26.11012816808315,0.0,1.0,0.0
214,7,146.22236026245727,28.455721930227572,,0.0,1.0196075021022477,-26.011222835332383,1.0,0.0,0.0
214,8,,29.35588169088383,106.70491239799208,0.0,,,1.0,0.0,0.0
214,9,167.92989769264025,35.49599803622218,106.70491239799208,0.0,1.0192533059344984,-0.0595357759501195,1.0,0.0,0.0
214,10,0.0,0.0,106.70491239799208,,1.0250562206366398,-0.0595357759501195,1.0,0.0,0.0
214,11,0.0,,0.0,0.0,,,1.0,0.0,0.0
214,12,234.22162142128548,,106.70491239799208,6.1424597603591735,1.02,0.0,0.0,0.0,1.0
214,13,104.4123560519032,,,,1.049999986096922,,0.0,1.0,0.0
214,14,259.27546460450225,,166.99975283011034,55.99688263374051,1.0389681301522034,-0.0595357759501195,0.0,1.0,0.0
214,15,104.4123560519032,16.220872044177188,154.9997959853753,79.99930262003457,,,0.0,1.0,0.0
214,16,0.0,21.222032533296392,0.0,0.0,1.0196075021022477,,1.0,0.0,0.0
214,17,104.4123560519032,21.222032533296392,106.70491239799208,,1.0499997725505517,17.368497472926272,0.0,1.0,0.0
214,18,104.4123560519032,21.222032533296392,0.0,0.0,1.040690065099019,,1.0,0.0,0.0
214,19,104.4123560519032,21.728386890277037,0.0,0.0,1.0196075021022477,-0.0595357759501195,1.0,0.0,0.0
214,20,0.0,21.222032533296392,399.99999295443814,,1.0196075021022477,,0.0,1.0,0.0
214,21,0.0,,299.9999697739504,,1.049999526300568,,0.0,1.0,0.0
214,22,0.0,0.0,504.9993880523365,63.12372786314123,1.049999976750401,8.929096148244167,0.0,1.0,0.0
214,23,0.0,0.0,106.70491239799208,0.0,,6.042789052206049,1.0,0.0,0.0
215,0,90.95964298326972,19.098835998052877,183.99999559891273,24.97560988714767,,,0.0,1.0,0.0
215,1,79.65514838060611,16.758857870804377,183.99999558777657,8.495199878459474,,,0.0,1.0,0.0
215,2,,,,0.0,0.9850229036847458,-0.0595357759501195,1.0,0.0,0.0
215,3,63.88636749948315,,,0.0,0.9957805418470312,-6.24869804465385,1.0,0.0,0.0
215,4,63.09972776447055,11.6433008086288,106.70491239799208,0.0,1.0197978437526678,,1.0,0.0,0.0
215,5,,23.527091813038087,0.0,22.813940841973853,1.0196075021022477,,1.0,0.0,0.0
215,6,110.38501956898108,20.506545928644833,106.70491239799208,49.516839763167766,,-7.825767600736656,0.0,1.0,0.0
215,7,146.22236026245727,21.222032533296392,0.0,0.0,0.9896847606786514,-10.48508523443002,1.0,0.0,0.0
215,8,,,106.70491239799208,0.0,0.986061154664792,-6.2277913449268265,1.0,0.0,0.0
215,9,167.92989769264025,,,22.813940841973853,1.020754064430237,,1.0,0.0,0.0
215,10,,0.0,0.0,22.813940841973853,1.0269557919183607,-2.695437727893577,1.0,0.0,0.0
215,11,0.0,0.0,,0.0,1.02208875986986,-0.0595357759501195,1.0,0.0,0.0
215,12,,,207.8929923010348,,1.02,-0.0595357759501195,0.0,0.0,1.0
215,13,,31.68989539276349,106.70491239799208,22.813940841973853,,,0.0,1.0,0.0
215,14,104.4123560519032,57.25630288347232,,22.813940841973853,1.044104260458049,,0.0,1.0,0.0
215,15,104.4123560519032,16.220872044177188,154.99999659314352,,,-0.0595357759501195,0.0,1.0,0.0
215,16,104.4123560519032,,,0.0,,6.982692197026747,1.0,0.0,0.0
215,17,104.4123560519032,60.112086739800496,,,1.0412214121828487,,0.0,1.0,0.0
215,18,,33.14817889947602,0.0,0.0,,5.199957192918194,1.0,0.0,0.0
215,19,112.1612785379616,21.222032533296392,106.70491239799208,22.813940841973853,1.0450925340479114,6.924134122160719,1.0,0.0,0.0
215,20,0.0,0.0,399.99999732648746,,1.0196075021022477,8.944755398305382,0.0,1.0,0.0
215,21,0.0,21.222032533296392,299.99998506181964,22.813940841973853,1.0196075021022477,14.679702631570215,0.0,1.0,0.0
215,22,,0.0,106.70491239799208,22.813940841973853,1.049999856693214,-0.0595357759501195,0.0,1.0,0.0
215,23,,,0.0,,1.0266663741480209,-0.0595357759501195,1.0,0.0,0.0
216,0,,,64.21846758170815,,1.0289712125111312,-14.13439970500284,0.0,1.0,0.0
216,1,79.65514838060611,16.758857870804377,106.70491239799208,59.99972290563952,1.0196075021022477,,0.0,1.0,0.0
216,2,,30.57329138401683,106.70491239799208,0.0,0.96617873892883,,1.0,0.0,0.0
216,3,,12.738295556061493,106.70491239799208,0.0,,,1.0,0.0,0.0
216,4,63.09972776447055,21.222032533296392,,,,-0.0595357759501195,1.0,0.0,0.0
216,5,,21.222032533296392,,0.0,1.00398717888205,,1.0,0.0,0.0
216,6,110.38501956898108,21.222032533296392,,,,,0.0,1.0,0.0
216,7,,,0.0,22.813940841973853,0.950000012250672,,1.0,0.0,0.0
216,8,104.4123560519032,29.35588169088383,106.70491239799208,,,,1.0,0.0,0.0
216,9,167.92989769264025,,0.0,0.0,1.0124110699379882,,1.0,0.0,0.0
216,10,0.0,0.0,,,,-0.0595357759501195,1.0,0.0,0.0
216,11,0.0,0.0,,,1.0104215480233212,,1.0,0.0,0.0
216,12,234.22162142128548,45.754721250735905,207.0000132283156,,1.02,-0.0595357759501195,0.0,0.0,1.0
216,13,,31.68989539276349,106.70491239799208,22.813940841973853,1.0196075021022477,2.4658549893296886,0.0,1.0,0.0
216,14,259.27546460450225,57.25630288347232,159.14422175948485,55.99854887971158,1.0196075021022477,12.21884378473084,0.0,1.0,0.0
216,15,89.11444254358311,21.222032533296392,152.57471948339077,79.99952797810275,1.0441606738223552,10.986287803121677,0.0,1.0,0.0
216,16,104.4123560519032,,0.0,0.0,1.0472399973609616,,1.0,0.0,0.0
216,17,104.4123560519032,60.112086739800496,,,,,0.0,1.0,0.0
216,18,,33.14817889947602,106.70491239799208,0.0,1.04026045606678,9.529258225814916,1.0,0.0,0.0
216,19,112.1612785379616,,106.70491239799208,0.0,1.0196075021022477,9.814942280272666,1.0,0.0,0.0
216,20,,0.0,,,,18.315028738822523,0.0,1.0,0.0
216,21,104.4123560519032,0.0,106.70491239799208,22.813940841973853,1.0499998021054144,-0.0595357759501195,0.0,1.0,0.0
216,22,104.4123560519032,,627.8626338567694,71.64102719746481,1.0499999533919215,,0.0,1.0,0.0
216,23,0.0,21.222032533296392,,0.0,,5.486816133051543,1.0,0.0,0.0
217,0,,19.098835998052877,,16.593327088121548,1.0370220735054343,-0.0595357759501195,0.0,1.0,0.0
217,1,104.4123560519032,16.758857870804377,106.70491239799208,11.002275608740968,1.0196075021022477,,0.0,1.0,0.0
217,2,149.25063744010026,30.57329138401683,106.70491239799208,,0.9833222918892724,-5.670457227121393,1.0,0.0,0.0
